,Title,Edit_Date,Origal_Date,Link,Content
103,"Why pro-Palestinian protesters are going after Kamala Harris, not Donald Trump",Not Avaiable For MSNBC,2024-08-09 14:02:00,https://www.msnbc.com/top-stories/latest/harris-gaza-israel-protests-obama-dreamers-rcna166006,"This is an adapted excerpt from the Aug. 7 episode of “Alex Wagner Tonight,” guest hosted by Ali Velshi. The last time Democrats sought to hold onto the White House after four years in power was in 2012, when then-President Barack Obama was running against Republican candidate Mitt Romney. Romney was not the most conservative candidate in the Republican Party, even back then. But he had staked out an aggressive hard-right position on the issue of immigration, running on a platform of “self-deportation” — making life so hard for immigrants in this country that they have no choice but to leave. Given that, it probably surprised a lot of people that young undocumented immigrants had chosen to spend their time and energy protesting … President Obama. They held mass demonstrations outside the White House where many were arrested. They showed up at his campaign offices in California, carrying signs that read, “Obama stop deporting Dreamers.” Protesters even held a hunger strike sit-in at Obama’s campaign offices in the then-swing state of Colorado. At issue were protections for Dreamers, people who were brought to this country without legal authorization as children, many of whom had lived in the U.S. almost their entire lives. Obama supported protections for those Dreamers, but he insisted that he could not grant them those protections alone. He said the Republican-controlled Congress would have to send him a bill. But then, in June of 2012, right in the middle of the campaign, something remarkable happened: Obama came around and decided to try. He announced that he would grant protection to thousands of Dreamers through executive order.  The pressure worked and Obama was re-elected with strong support from the Latino community, despite the protests. However, much to the chagrin of the Obama administration, the protests didn’t stop. Many of those Dreamers were now protected, but there were still some who weren’t. And the parents of those Dreamers could still be deported at any moment. So those activists kept pushing, even interrupting the president during speaking events. Obama, again, insisted that he did not have the power to take those actions alone. But activists kept the pressure on. The following year, Obama moved again, using another executive order to shield even more Dreamers from deportation and deprioritize the deportation of people without criminal records. There were plenty of people at the time who questioned the strategy of those protesters, who asked why they weren’t protesting Romney and the Republicans in Congress who were blocking progress on immigration reform; but those protesters understood a key part of how social movements work. They understood that sometimes in order to make real change you have to target the people who are moveable, the people who want you in their coalition, the people who actually care. That is both the burden and the beauty of what it means to be part of a functioning, big-tent political party that's responsive to social change — to be on the side of what the late Rep. John Lewis called “good trouble.” On Wednesday, at a rally in Detroit, Vice President Kamala Harris was interrupted by a group of demonstrators protesting the war in Gaza. After their second interruption, Harris shut down the protesters, telling them, “If you want Donald Trump to win, then say that. Otherwise, I’m speaking.” That’s a snappy line that makes for a good soundbite and it’s undeniably true that she will be a better president for their cause than Donald Trump. But, as those immigration protesters proved back in the Obama administration, these issues are more complicated than “we’re better for you than the other guys.” Harris has already proven she is the kind of thoughtful leader who listens and that she understands the nuance of this particular issue, even while some continue to insist that neither nuance nor context matters on this story. Her campaign presents a real opportunity to reset the relationship with the varied communities expressing dissatisfaction over this war, and America’s role in it. But will the Harris campaign use this as an opportunity to listen? And can those protesters use this as an opportunity to be heard? Join Ali Velshi, Rachel Maddow and many others on Saturday, Sept. 7, in Brooklyn, New York, for “MSNBC Live: Democracy 2024,” a first-of-its-kind live event. You’ll get to see your favorite hosts in person and hear thought-provoking conversations about what matters most in the final weeks of an unprecedented election cycle. Buy tickets here."
104,MAGA influencers say Trump is on track to lose the election,Not Avaiable For MSNBC,2024-08-09 13:05:00,https://www.msnbc.com/the-reidout/reidout-blog/trump-election-laura-loomer-nick-fuentes-maga-rcna166003,"Concerned about Donald Trump’s prospects of winning the presidential election, some right-wing influencers are lashing out over what they feel has been a weak campaign. Laura Loomer, a bigoted conspiracy theorist and social media troll whom Trump has praised repeatedly, sounded the alarm on X on Thursday. “President Trump needs to make some serious changes in his campaign ASAP,” she wrote in part. “The ground game is not sufficient. “The offense is lacking. “The communication is dismal. “The momentum is crashing. “Why are people who want to assist being pushed away instead of being embraced?” I don’t know precisely what Loomer means about people who want to assist being pushed away, though her outlandish behavior has, at times, made her a tad too toxic for some Trump supporters to associate with. Lately, however, Trump has had no problem sharing her bigoted, baseless attacks concerning Kamala Harris’ biracial identity, as he and other conservatives have falsely questioned the vice president’s Blackness. In the replies and quote tweets on Loomer’s post about Trump’s ground game, there was some pushback. But a number of popular MAGA enthusiasts were in agreement with her. That includes white nationalist Nick Fuentes, who wrote on X that his former dinner mate’s campaign is in a “death spiral” and listed his grievances. In the comments replying to his post, Fuentes faced a deluge of angry backlash. More criticism came from popular conservative pundit John Cardillo, who claimed on X that far-right activist group Turning Point USA and other pro-Trump groups are out of their depth. “Guys, we do not have a ground game,” he wrote in part. “Outsourcing that most critical function to TPUSA Action and two other untested PACs are not the actions of a campaign serious about winning. “Frankly, it’s insane.” Predictably, Cardillo faced blowback from TPUSA members and affiliates, who insisted that their efforts to help Trump have been moving swimmingly along. We’ll know in just a few months. But for the time being, there’s clearly discontent and division in MAGA world, with many Trump supporters worried about a campaign they think is primed to lose."
105,Why isn’t Donald Trump spending more time on the campaign trail?,Not Avaiable For MSNBC,2024-08-09 12:54:00,https://www.msnbc.com/rachel-maddow-show/maddowblog/isnt-donald-trump-spending-time-campaign-trail-rcna166022,"While his criminal trial unfolded in May, Donald Trump routinely complained that the legal proceedings represented “election interference.” To back up his rhetoric, the former president had a habit of telling reporters, “I’d like to be campaigning.” As the argument went, the Republican candidate wanted to be on the campaign trail — holding rallies, meeting voters, attending fundraisers, doing photo-ops, etc. — and the fact that he was stuck in a criminal courtroom a few days per week was interfering with his electoral opportunities. There were, however, a couple of glaring problems with the claim. For one thing, criminal proceedings aren’t simply put on indefinite hold when a defendant seeks elected office. For another, there were plenty of off-days in the trial, when Trump could’ve held campaign events. He didn’t bother. Three months later, the trial has run its course — a jury found the Republican guilty of 34 felonies — and the GOP nominee still isn’t maintaining much of a campaign schedule. CNBC reported: In August 2016, the then-candidate held 27 campaign rallies across 15 states. As August 2024 gets underway, Trump has held one event so far, and over the last six weeks, he’s only held eight. The Washington Post ran a related analysis, further documenting just how much the Republican candidate has slowed his schedule down this year. Asked at his meandering press conference about his light schedule, the former president called it a “stupid question,” before adding that he doesn’t believe he has to campaign to win. “I’m leading by a lot,” Trump said. The problem, of course, is that the line of inquiry wasn’t stupid — and he isn’t leading by a lot. The result is a good question for which there is no obvious answer: Why isn’t Trump campaigning more? Perhaps he has no idea how competitive the 2024 race has become. Maybe he’s become lazier. Perhaps he’s come to believe holding campaign events doesn’t help much. Maybe there’s an undisclosed health issue. It’s impossible to say for sure from a distance. Whatever the explanation, Trump’s next campaign event is in Montana — which is nowhere near a battleground state — not because he’s trying to give his campaign a boost, but because of a personal vendetta against a Democratic senator who bothered him six years ago. It’s quite a strategy."
106,Tim Walz deserves better than Team Trump's 'stolen valor' smears,Not Avaiable For MSNBC,2024-08-09 12:08:00,https://www.msnbc.com/opinion/msnbc-opinion/tim-walz-military-record-vance-trump-stolen-valor-rcna165978,"Minnesota Gov. Tim Walz is one of the finest people I’ve known in politics. He’s a leader of integrity, honor, humility and fight. He’s also a veteran who cares deeply about the well-being of his fellow veterans. Which is why it’s enraging and sad to watch Ohio senator and fellow veteran JD Vance and Team Trump attempt to smear his military record and accuse him of “stolen valor.” “When Tim Walz was asked by his country to go to Iraq, do you know what he did? He dropped out of the Army and allowed his unit to go without him — a fact that he’s been criticized for aggressively by a lot of the people that he served with,” Vance, a Marine veteran who served in Iraq, said Wednesday. The truth is that Walz enlisted in the Army National Guard at 17 and retired honorably before his run for Congress in 2005. As an artilleryman, Walz “served overseas in support of Operation Enduring Freedom and was the highest-ranking enlisted National Guard Soldier in southern Minnesota when he retired from 1st Battalion, 125th Field Artillery in 2005,” according to the U.S. Army. Building on this experience, Walz has dedicated his political career to helping other veterans. As the ranking member of the House Veterans Affairs Committee, veterans had no finer and more tenacious advocate than Walz. Every veteran service organization and veteran leader knows he is one of our own, and that we could always count on him. He knows how to get things done in Washington and for his communities. And he always has our back, from the new GI Bill expansion way back in 2008 to the Clay Hunt SAV Act in 2016 to countless fights in between.  The Democrats had to pick a veteran. And they picked one whom everyone knows, respects and trusts. (And one Rep. Nancy Pelosi and other key party leaders know, respect and trust.) Walz is a patriotic, down to earth and lovable bulldog.  If the Democrats weren’t going to pick a Republican or true independent — or Arizona Sen. Mark Kelly — I believe Walz is their best chance to win. Pew research from 2022 showed “about two-thirds of Republicans and Republican leaners (66%) say they like political leaders who have military experience,” with men generally more likely to regard military service as a positive.  Walz still embodies the spirit of his high school football coaching career. He knows how to spot talent, support teammates, make people better, rally diverse groups and encourage a team to victory. And he’s a fighter. Especially in hard times.  The loss of his brother Craig in 2016 was an unthinkable tragedy. But Walz rallied his family through it — like he can rally our country through all this pain and uncertainty now. He understands suffering, he understands working people, he understands national security, he understands America.  And he understands how to punch back. He’s also more liberal than me (and plenty of other Americans), and that will surely challenge him with independents and moderates. And with Walz and Harris together, the Democrats are going to have to fight incredibly hard to show they’re more moderate than the narrative suggests.  Republicans are already weaponizing the fact that Walz was Sen. Bernie Sanders’ preferred pick.  And now, they’re pulling one of their oldest, nastiest and most effective plays out of the playbook, by attacking Walz’s service.  The Harris-Walz campaign was clearly not ready for the Swift boat attacks — but they were entirely predictable. Details, military records and validators who know Walz and the truth should have been buttoned up in advance, ready at the announcement, and shared with the public and media. Unfortunately, they were not.  This is an unnecessary communications and strategy failure, and a reflection of a deeper lack of military and veterans cultural competency in the Democratic Party. This problem also exists in the GOP (to a lesser degree) and indeed all across our society. And it is an important reminder that we need more veterans across the political, media, education and business ecosystem. But the lack of representation — and resulting ignorance — is especially painful in politics. Just ask former Sens. Jim Webb (Virginia) or Bob Kerrey (Nebraska).  The Trump campaign hired Chris LaCivita — a longtime political operative who led the “Swift Boat Veterans for Truth” back in 2004 and helped sink Vietnam veteran John Kerry’s campaign — months ago. There’s no reason why Democrats should have been caught flat-footed this time around. Indeed, whether the Swift boat attacks are fair or not, the Harris-Walz campaign should have been more prepared for battle. Failing to plan is planning to fail. Now the campaign (and Walz himself), need to get a plan together, be transparent, clear and forceful, and make up the ground lost. And, where they can, counterattack smartly. This is the first battle of its kind for this new Democratic ticket. But it definitely won’t be the last. Every vote and foot of political ground taken is critical to victory. Especially with veterans — and especially with independent veterans in swing states.  I’d like to live in an America where nobody attacks a veteran's service or tries to compare one term of service to another. Every person who volunteers to wear the uniform has done something for our country that 99% of the public has not. And that should be respected — whether they’re a Navy SEAL hunting Osama Bin Laden or a cook making breakfast for other troops stateside at Fort Liberty. Service to our country is honorable. And one of the most dangerous jobs in America, whether you’re combat deployed or training back home.  But we live in this America. And no matter what anyone says, Tim Walz is incredibly sincere, hard-working, tough and likable. He’s a leader of integrity and character. He’s the opposite of ""weird."" And, yes, he’s funny.  He will change some hearts and minds. Hopefully, enough to beat Trump.  I’m just one veteran. But I’m rooting for him."
107,"On abortion rights, Trump keeps creating opportunities for Dems",Not Avaiable For MSNBC,2024-08-09 12:01:00,https://www.msnbc.com/rachel-maddow-show/maddowblog/abortion-rights-trump-keeps-creating-opportunities-dems-rcna166008,"In the spring, Donald Trump raised a few eyebrows by confirming — out loud, on camera, and on the record — that he was “looking at” possible restrictions on contraception. The former president eventually walked that back, but not before he created an opportunity that Democrats are already exploiting. In the summer, he’s doing it again. At his long, meandering press conference at Mar-a-Lago, Trump began by assuring the public that voters don’t much care about reproductive rights — a line Republicans have clung to in recent years, despite overwhelming evidence to the contrary — before lying about the Democratic agenda in deeply ugly ways. All of which set the stage for the pièce de resistance. NBC News reported: The GOP nominee went on to argue that there are “many things on a humane basis that you can do outside of that.” The audio in the clip isn’t great, but NBC News’ Garrett Haake posted a written transcript of the exchange online, which reinforces the fact that Trump didn’t appear to have any idea what he was talking about. In fact, all things considered, it’s reasonable to wonder whether the former president has any idea what mifepristone is. For those unfamiliar with the medication — a group that apparently includes the Republican nominee — the FDA approved it nearly a quarter of a century ago, to be used as part of a two-step process to terminate unwanted pregnancies up to 10 weeks. The drug has proven to be safe, effective, and commonly used. A notorious Trump-appointed judge in Texas curtailed access to the drug, though he was later overturned by the U.S. Supreme Court. Nevertheless, many on the right still harbor hopes that the Republican, in a second term, might enforce the Comstock Act, which prohibits the mailing of drugs used for abortions by mail. Indeed, all of this is part of the right-wing Project 2025 agenda, written in large part by members of Team Trump. It was against this backdrop that the GOP candidate left the door wide open to revoking access to the medication during the Q&A at Mar-a-Lago. Harris-Walz campaign manager Julie Chavez Rodriguez wasted little time in seizing on the comments from the press conference. “Already, women across the country are suffering because of the nightmare Donald Trump unleashed by overturning Roe v. Wade,” she said. “That reality — women forced to the brink of death before receiving the care they need, doctors facing the threat of jail time for doing their jobs, and survivors of rape and incest made to flee their states for basic health care — will only get worse if Donald Trump wins and wipes out access to medication abortion.”"
108,Donald Trump and JD Vance are failing America's favorite political test,Not Avaiable For MSNBC,2024-08-09 10:09:00,https://www.msnbc.com/the-reidout/reidout-blog/trump-vance-harris-walz-beer-question-rcna165834,"This is an adapted excerpt from the Aug. 7 episode of ""The Reid Out."" Let’s talk about joy — no not me, Joy, but the feeling of joy. More specifically, the joy being felt by Americans backing the Harris-Walz ticket. A joy that is palpable and pervasive.  We saw that joy on full display, with massive crowds greeting Vice President Kamala Harris and Minnesota Gov. Tim Walz at their rallies in Wisconsin and Michigan on Wednesday. It feels like we are experiencing another 2008 Obama moment. The energy, the excitement, the enthusiasm. It feels fun. Imagine that, American politics … joyful again. The 2024 presidential election has quickly become the tale of two tickets: one radiates joy and the other is dour and frankly, frightening. And it’s clear that has Republicans freaking out. Harris has not only been criticized for her race, gender and parental status — but also for laughing. As if an infectious, energizing belly laugh — the literal display of joy — is a bad thing. Walz is also a joyful guy. His former students love him. He was a popular and successful high school football coach. He made “weird” happen. He’s a Midwesterner with “big dad energy” who will offer tips on how to fix your car and save money to boot. Some of you may be familiar with the “beer question” in U.S. politics: a thought experiment often utilized by the media or in polling, which says voters will generally elect the candidate they would rather have a beer with. Victory in American politics often goes not to the candidate who better articulates their platform, but rather, to whoever is more likable. So you be the judge: Who would you rather have a beer with? Harris, who dares to laugh and Walz, the plain-spoken fun uncle who will defend the people he loves? Or Trump, who rambles about sharks and hatred, who makes fun of people and smirks but who rarely laughs, and who doesn’t seem capable of talking to a child — even his own grandkids? And his cat lady-hating sidekick Sen. JD Vance? That guy is really weird. So weird the couch meme won’t die. Vance is basically stalking the Democratic ticket. On Wednesday, he stunned reporters by attempting to confront Harris and Walz on the tarmac when their planes arrived in Wisconsin at similar times.  Vance told reporters he “just wanted to check out [his] future plane.” Walking up to the vice president and Air Force Two is not a thing that normal people do. His weirdness aside, this race has also been a total reversal of how the parties are normally framed. The Republicans love to attack Democratic elites — but this time around, Harris and Walz actually feel like the more regular, normal middle-class folks. Yes, they are living extraordinary political lives but due to hard work, not connections or riches.  Harris went to Howard University, an HBCU, then The University Of California, Hastings College Of Law. Walz attended an open-admissions teachers college in northwest Nebraska. Quite the opposite of the candidates on the Republican side — with Trump-Vance being the Ivy League ticket, loved by the billionaires. It’s a conundrum for the Republican Party. The so-called populist MAGA movement is now bankrolling a celebrity who inherited his wealth, who is not out there campaigning but instead golfing at this exclusive ritzy resort, and a vice presidential candidate anointed by another super weird guy, tech investor Peter Thiel. It’s also a ticket backed by billionaire tech bros who want to unleash Project 2025 — the brainchild of rich people — on the American people.  It is a hateful vision that all people should fear … and it’s a vision reflected perfectly by the two men who want to execute it. Join Joy Reid, Rachel Maddow and many others on Saturday, Sept. 7, in Brooklyn, New York, for “MSNBC Live: Democracy 2024,” a first-of-its-kind live event. You’ll get to see your favorite hosts in person and hear thought-provoking conversations about what matters most in the final weeks of an unprecedented election cycle. Buy tickets here."
109,"On Harris’ racial identity, Trump apparently can’t help himself",Not Avaiable For MSNBC,2024-08-09 09:43:00,https://www.msnbc.com/rachel-maddow-show/maddowblog/harris-racial-identity-trump-apparently-cant-help-rcna165982,"Donald Trump spent much of last week taking aim at Kamala Harris’ racial identity — up to and including the Republican promoting messages related to the Democrat’s birth certificate. The tactics were as racist as they were familiar: Axios described the effort as “Trump’s new birtherism.” Earlier this week, Sen. Lindsey Graham, a former Trump critic who became a sycophantic ally, appeared on Fox News and suggested the party steer clear of comments about Harris’ race and ethnicity. “Every day we’re talking about her heritage ... is a good day for her and a bad day for us,” the South Carolina Republican said. Putting aside the fact that it’s a bad sign when a senator has to publicly appeal to his party’s presidential nominee to be less racist, Graham’s advice appeared sensible. Even Trump’s allies struggled to explain why, exactly, the GOP nominee was investing so much energy into targeting Harris on racial grounds. The former president nevertheless ignored Graham’s recommendation. The New Republic highlighted one of the more memorable exchanges from Trump’s Mar-a-Lago news conference: When a reporter, referencing one of Trump’s comments from last week, specifically asked the former president how it is that Harris only recently decided to be Black, the GOP nominee replied, “You’ll have to ask her that question because she’s the one that said it. I didn’t say it.” As part of the same exchange, Trump went on to argue: “From her standpoint, I think it’s very disrespectful to both, really. Whether it’s Indian or Black, I think it’s very disrespectful to both.” So, a few things. First, the idea that he “didn’t say” that Harris recently decided to be Black is the opposite of the truth. Appearing at the National Association of Black Journalists’ convention last week, Trump said — out loud, on the record and on camera — “She was always of Indian heritage, and she was only promoting Indian heritage. I did not know she was Black until a number of years ago when she happened to turn Black, and now she wants to be known as Black.” He added, “She was Indian all the way, and then all of a sudden, she made a turn and ... she became Black. ... Is she Indian, or is she Black?” Second, the idea that a biracial person is being “disrespectful” by honoring their mother’s and father’s heritage is every bit as offensive as it seems. Finally, spare a thought for the Trump sycophants who’ve tried and failed to defend the former president’s fixation on Harris’ race — Republican Rep. Byron Donalds of Florida, I’m looking in your direction — only to have the GOP nominee casually stroll back into the racist trap of his own making."
110,"In the debate over the debates, Trump blinks under pressure",Not Avaiable For MSNBC,2024-08-09 08:21:00,https://www.msnbc.com/rachel-maddow-show/maddowblog/debate-debates-trump-blinks-pressure-rcna165960,"As recently as a week ago, Donald Trump and his team had made a categorical decision: The Republican would not participate in a Sept. 10 presidential debate to be hosted on ABC. Team Trump had originally agreed to participate in the event, but as of seven days ago, the GOP nominee and his political operation had changed their minds. In fact, they presented a relatively detailed case explaining their decision to back away from the original commitment, citing Trump’s ongoing litigation against ABC and network anchor George Stephanopoulos, which dovetailed with the former president’s incessant whining — online and in conservative media interviews — about the network. Trump instead said he would only agree to debate on Fox News — at a time of his choosing, in a location of his choosing, and with the kind of in-venue audience that makes him happy. After months of “anywhere, anyplace” chest-thumping when President Joe Biden was still running, the Republican posted an item to his social media platform that read, “I’ll see her on September 4th or, I won’t see her at all.” And then he blinked. The Associated Press reported: In other words, over the course of a few months, Team Trump agreed to the ABC debate, then backed out of the ABC debate, then caved under pressure and re-agreed to the ABC debate. In the process, the former president also expressed interest in two other debates — not including a possible event for the vice presidential candidates — though during his news conference he flubbed the dates while pointing to debates that haven’t yet been negotiated and might not occur. As for why, exactly, Trump spent weeks backing away from sharing a stage with Harris, only to have a sudden change of heart, I won’t pretend to have any special insights into the former president’s thinking, but it’s hard not to notice the parallels between the GOP nominee’s thinking this week and Biden’s thinking months ago: The incumbent wanted to shake up the 2024 race, so he agreed to debate his rival. Months later, it’s Trump who suddenly feels the need to shake up the campaign, so he agreed to reverse course on debating his rival. The Republican declared at his Mar-a-Lago news conference, “I haven’t recalibrated strategy at all.” His debate strategy suggests otherwise."
111,Trump doesn’t recall Jan. 6 and the transition of power as well as he should,Not Avaiable For MSNBC,2024-08-09 07:40:00,https://www.msnbc.com/rachel-maddow-show/maddowblog/trump-doesnt-recall-jan-6-transition-power-well-rcna165950,"No human being should care as much about crowd sizes as Donald Trump, who has spent years obsessing over how many people show up to hear him talk. Lately, however, it’s been worse — not just because of the former president’s narcissism, but also because some impressive audiences have started showing up to Kamala Harris’ rallies. It’s apparently driving the Republican nominee a little batty. At his long, rambling Mar-a-Lago news conference, for example, after a reporter brought up the Democrat’s crowds, a visibly displeased Trump said his crowds are up to “30 times” larger than Harris’. The arithmetic reinforced just how unintentionally amusing the misplaced boast was: The public is apparently supposed to believe that if 10,000 people show up for a Harris event, it might seem impressive, but not when compared with the 300,000 imaginary people who’ve shown up for a Trump event. Of particular interest to the GOP candidate, however, was the crowd on hand to hear his Jan. 6 lies ahead of the assault on the U.S. Capitol. After going on and on for a while about how impressed he was with his Jan. 6 audience — he has insisted repeatedly in recent years that the crowd size that day is what really matters — Trump apparently thought it’d be a good idea to draw a comparison to a major historical event. “If you look at Martin Luther King when he did his speech, his great speech, and you look at ours — same real estate, same everything — same number of people. If not, we had more,” the former president said at his news conference. “And they said he had a million people but I had 25,000 people.” He chuckled. “But when you look at the exact same picture and everything’s the same because it was — the fountains, the whole thing all the way back to, from Lincoln to Washington, and you look at it and you look at the picture of his crowd, my crowd — we actually had more people.” None of this was even remotely true. Trump apparently didn’t care. What’s more, as part of the same set of remarks, the former president added: “Nobody was killed on Jan. 6.” That wasn’t true, either. But perhaps the most striking lie was Trump’s comments on the transfer of power. The Associated Press reported: It’d be great if that were true. It wasn’t. Not only did an insurrectionist mob, fueled by Trump’s lies and conspiracy theories, attack the Capitol two weeks before Inauguration Day, but as the defeated Republican grudgingly exited the White House — refusing to attend his successor’s swearing-in — military personnel and police officers patrolled the streets of Washington, fearing additional potential violence from Trump’s followers. I’m reminded of remarks former Rep. Liz Cheney delivered in June 2022, as the bipartisan Jan. 6 committee began its public hearings, and the Wyoming Republican made an appeal to the public. “Remember the men and women who have fought and died so that we can live under the rule of law, not the rule of men,” Cheney said. “I ask you to think of the scene in our Capitol rotunda on the night of Jan. 6. There, in, a sacred space in our constitutional republic, the place where our presidents lie in state, watched over by statues of Washington and Jefferson, Lincoln and Grant, Eisenhower, Ford and Reagan, against every wall that night encircling the room, there were SWAT teams, men and women in tactical gear with long guns deployed inside our Capitol building. “There in the rotunda, these brave men and women rested beneath paintings depicting the earliest scenes of our Republic, including one painted in 1824 depicting George Washington resigning his commission, voluntarily relinquishing power, handing control of the Continental Army back to Congress. With this noble act, Washington set the indispensable example of the peaceful transfer of power. What President Reagan called, ‘nothing less than a miracle.’ The sacred obligation to defend this peaceful transfer of power has been honored by every American president — except one.”"
112,"On Biden’s retirement, Trump flubs meaning of ‘unconstitutional’",Not Avaiable For MSNBC,2024-08-09 06:45:00,https://www.msnbc.com/rachel-maddow-show/maddowblog/joe-biden-retirement-trump-flubs-unconstitutional-election-2024-rcna165935,"The first sign of trouble came last week. Donald Trump, complaining about President Joe Biden’s retirement, argued by way of his social media platform that Democrats were “Unconstitutionally” nominating someone new for the party’s 2024 ballot. On Tuesday, the Republican repeated the line, arguing that Democratic Party leaders “Unconstitutionally” took the incumbent’s candidacy away from him. (Why Trump capitalizes the word unnecessarily is unclear, though he’s long adopted his own idiosyncratic approach to grammatical rules.) At his long, rambling Mar-a-Lago press conference, the GOP nominee returned to the subject, suggesting that Vice President Kamala Harris’ 2024 nomination is, you guessed it, “unconstitutional.” After claiming that Harris was secretly in league with a Democratic cabal that pushed Biden to end his candidacy — an assertion he made up out of whole cloth — Trump said: It’s difficult to say from a distance whether Trump was genuinely confused about recent events or was simply hoping to deceive the public, but he was combining events from two different election cycles. His argument, in effect, was that Harris shouldn’t be the Democratic nominee in 2024 because her 2020 candidacy fell far short, which is every bit as absurd as it seems. But it was his use of the word “unconstitutional” that stood out. Whether the former president realizes this or not, the U.S. Constitution is silent on the matter of party nomination processes. Biden was free to retire voluntarily; he was free to endorse his vice president as his successor; Harris was free to seek her party’s nomination; and Democrats were free to choose her to lead the party’s ticket. Not only were these events in line with federal election law, the idea that the U.S. Constitution somehow prohibits the developments is ridiculous. Trump was nevertheless proud of the comments and promoted a video of his comments on his online platform. Or put another way, instead of being embarrassed by talking about constitutional law in an incoherent way, the Republican seemed eager to flaunt his ignorance. Making matters worse, there’s a larger pattern to consider. In 2019, Trump didn’t like the U.S. House’s impeachment process, so he labeled it “unconstitutional.” In 2023, Trump condemned automatic voter registration, so he labeled it “unconstitutional,” too. Around the same time, the former president said court-imposed gag orders on criminal suspects were “unconstitutional,” and the FBI executing a court-approved search warrant at his glorified country club was “unconstitutional,” too. What voters are confronting, in other words, is a politician who appears to have convinced himself that “unconstitutional” and “stuff that bothers me” are synonymous. They’re not."
113,"On targeting Hillary Clinton, Trump isn’t done rewriting history",Not Avaiable For MSNBC,2024-08-09 06:00:00,https://www.msnbc.com/rachel-maddow-show/maddowblog/targeting-hillary-clinton-trump-isnt-done-rewriting-history-rcna165924,"The list of lies Donald Trump told during his long and meandering Mar-a-Lago press conference isn’t short, but NBC News highlighted one of the most striking: the former president’s rhetoric about former Secretary of State Hillary Clinton. As part of the same remarks, the Republican nominee said Clinton — who, as a former senator and Cabinet secretary, was more than simply the wife of a former president — was “pretty evil,” but in Trump’s version of events, he nevertheless responded to “lock her up” chants by telling his followers, “Just relax, please. We won the election.” For now, let’s not dwell on the fact that it was rather creepy to hear Trump declare that he could have “done things” to Clinton “that would have made your head spin.” Instead, let’s consider the underlying point of the rhetoric. The subject is on my mind in part because I talk about this in my new book — which comes out in just a few days — but Trump is rewriting history with a specific goal in mind. In the GOP candidate’s counternarrative, he was “very protective” of his 2016 rival after the election, in part because of his deep commitment to propriety, and in part because he believed it was wrong to use the levers of governmental power to pursue a political rival. As part of the same story — a counternarrative he’s pushed before — voters are also supposed to believe that those rascally Democrats, however, abandoned these principles and prosecuted him after his 2020 defeat, failing to follow the magnanimous example he established a few years earlier. There’s just one fairly obvious problem: Trump’s version of reality is utterly bonkers. As regular readers know, Trump publicly and privately begged prosecutors to charge Clinton. Ahead of Election Day 2020 — nearly four years after Clinton’s defeat — the then-Republican president again publicly called for the Democrat’s incarceration and lobbied then-Attorney General Barr to prosecute the former secretary of state for reasons unknown. None of this was kept secret. It happened out in the open. We all saw it play out in public — all of which makes it a strange thing for the GOP presidential nominee to keep lying about. As for the idea that Trump was uncomfortable with his followers’ “lock her up” chants, and he graciously told them to “just relax,” reality tells a very different story. He not only spent four years in the White House trying to prosecute Clinton — the opposite of “relaxing” — a recent Washington Post report noted, there are ""several instances in which Trump called explicitly for Clinton’s jailing and others in which he agreed with his supporters’ chants.” What’s more, it’s also worth emphasizing for context that Clinton didn’t deserve to be prosecuted, because there was no evidence of her committing any crimes. A jury, on the other hand, recently examined evidence and found Trump guilty of 34 felonies. To be sure, I understand why the former president is trying to rewrite history. Trump now wants the public to believe he took the high road against his former rivals, unlike those Democratic meanies who insist on holding him accountable. In reality, however, Trump desperately tried to weaponize federal law enforcement against his perceived foes — especially Clinton. This post updates our related earlier coverage."
