Title,Edit_Date,Origal_Date,Link,Content
New York City Mayor Eric Adams’s administration is in chaos as federal probes target his inner circle | CNN Politics,"Updated 3:22 PM EDT, Mon September 16, 2024",2024-09-16T10:45:41.284Z,https://www.cnn.com/2024/09/16/politics/eric-adams-new-york-mayor-chief-counsel/index.html,"New York City Mayor Eric Adams’s administration is unraveling. Late Saturday night, the mayor abruptly announced the resignation of his top lawyer and most ardent public defender. Days earlier, his police commissioner stepped down under pressure as a quartet of federal probes targeting numerous members of Adams’s inner circle hits a boil. The stunning departure of chief counsel Lisa Zornberg, a former federal prosecutor, opened up a new and troubling chapter in the political and legal crisis now gripping City Hall. “I am tendering my resignation, effective today,” Zornberg wrote in a short letter, “as I have concluded that I can no longer effectively serve in my position.” Adams in a statement thanked her and said he would name a temporary replacement in the coming days. “These are hard jobs and we don’t expect anyone to stay in them forever,” Adams added in a bid to downplay the remarkable nature of Zornberg’s decision. By Monday, at least three Democratic officeholders – progressives from the state assembly, Senate and city council – had called on Adams to resign. The mayor rejected the notion in a call with reporters and suggested his critics, particularly those who have sparred with him before, were politically motivated. “Any time anything happens in this city, and they call for me to leave, are we supposed to listen to them now?” Adams said. “I was elected by the people of this city and I am going to continue to meet my obligation to the people of this city.” Adams has been fending off allegations that corruption and malfeasance permeate the highest ranks of his administration for months, first stemming from an active federal investigation into corruption and illegal campaign donations linked to Turkey and foreign travel, according to a source familiar with the matter. Adams is now entering an already fraught 2025 re-election bid under the cloud of at least four separate federal investigations – a political and legal onslaught that New York Democrats broadly expect to ramp up in the coming weeks and months. Adams has not been accused of any wrongdoing and the administration has said it will cooperate with all investigations. Brian Blais, a former assistant US attorney for the Southern District of New York, spoke to CNN about the potential problems Adams could face. “If campaign finance related charges are brought, or FARA (foreign agent registration act) charges relating to acting as an agent of the Turkish government, or bribery charges to the extent he was taking favorable actions in exchange for those campaign contributions, those are all serious charges, and those carry significant consequences,” said Blais.
“There’s at least some real degree of legal peril for the mayor.” The growing probes – underscored by increasingly aggressive tactics from prosecutors, who stopped Adams on the street last year to seize his phone – also signal mounting political trouble for the retired police captain who outlasted a crowded field of Democrats in 2021 on his way to winning the city’s top job. Even before he was elected, Adams embraced the national media spotlight, declaring himself the “face of the new Democratic Party” and, after being invited to the White House, described himself as “the Biden of Brooklyn.” But the luster quickly faded. First with Biden, after Adams publicly criticized the president’s handling of the border and a migrant crisis that hit hard in New York. The mayor’s reputation for enjoying the nightlife – at the expense, Adams’s critics say, of his day job – and repeated clashes over city spending, especially on education, dimmed his political star. Adams’s political troubles, though, have been magnified and multiplied by the federal probes, which are picking up pace as the 2024 political season heats up. Investigators in the Southern District of New York have been circling Adams and his administration for nearly a year. Last November, the mayor’s chief fundraiser was raided by FBI agents. Days later, Adams himself was presented with a federal search warrant for his electronics. That remarkable escalation by federal prosecutor Damian Williams was followed by a period of relative quiet until earlier this month, when FBI officials issued search warrants and showed up at the homes of several Adams administration officials. The group included the city’s First Deputy Commissioner Sheena Wright, the Schools Chancellor David Banks and the Deputy Mayor for Public Safety Phil Banks III, according to multiple sources familiar with the probe. Investigators also issued a subpoena to Terence Banks, the youngest of the Banks’ brothers – who ran a lobbying firm that advertised “government relations” and promised to help private sector clients navigate “New York’s intricate infrastructure and political landscape.” Tim Pearson, a former NYPD officer and adviser to the mayor, was also included in the searches, sources briefed on the investigation say. None of the officials have been accused of any crime. Wright said in a briefing last week, “I’m confident that I have done nothing wrong,” and was “cooperating fully.” David Banks said in a statement he was “cooperating with a federal inquiry.” An attorney for Phil Banks said in a statement, “In my judgment I don’t believe he has any criminal liability in this investigation whatsoever.” An attorney for Terence Banks told CNN, “We have been assured by the Government that Mr. Banks is not a target of this investigation.” CNN has reached out to an attorney for Pearson for further comment. US attorneys’ offices and the FBI have declined to comment. But the most shocking blow landed at One Police Plaza. NYPD Commissioner Edward Caban, the leader of the largest and most expensive police force in the nation, had his phone seized along with several other police officials’ devices as part of an investigation into a nightclub security business run by his twin brother, a source familiar with the investigation told CNN. He resigned under pressure days later, saying in a statement that “news around recent developments has created a distraction for our department.” Caban’s lawyers said on Thursday they’ve been informed he is not a target of any investigation and he expects to cooperate fully with the government. In a statement to CNN on Sunday, Adams’s top spokesperson touted the administration’s record on public safety and affordability, and suggested New Yorkers were not paying close attention to the investigations. “We are investing in the programs and initiatives that working-class New Yorkers care about – that’s what our city’s residents and our administration are focused on every day,” said Fabien Levy, the deputy mayor for communications. “No matter what is going on in our city, New Yorkers recognize that we are in a much better place today than we were 2.5 years ago.” While the spate of aggressive investigative maneuvers sent shockwaves through political and law enforcement circles, Adams has not been charged with any crime. That decision will ultimately come down to the discretion of Williams’s office, compounding the pressure on the prosecutor as he seeks to navigate a fraught moment – with the presidential election less than two months away. “If something is going to happen, if there are people in the mayor’s political orbit, or the mayor himself, who is going to be charged, I think that, in DOJ ‘s view, it likely needs to happen by March (2025),” said Blais, now a partner at the law firm Ropes and Gray. “So you’re talking about a six-to-seven month window left before any significant action is likely, or during which any significant action is likely to occur.” Other observers are predicting a shorter timeline at least in part because of the uncertainty surrounding this November’s election. Victory for former President Donald Trump, who would again take over the Justice Department, could upend Williams’s office. One former top aide to top prosecutors in New York told CNN that Williams, “a very thoughtful, considered guy,” is conscious of the stakes – both in this election cycle and the broader sweep of city history. “He’s aware of all the implications here,” the former aide said. “He’s aware that this is the second Black mayor. He’s aware that he’s a Black prosecutor. None of this is happening without that awareness, which to me makes it even more scary if I’m Eric Adams.” Williams on Monday, while announcing public corruption charges against two former fire department chiefs in what is believed to be an unrelated probe, demurred when asked what he would tell New Yorkers concerned over the City Hall investigations. “I am constrained on what I can say,” Williams told reporters. “I speak when there is something to be said and I don’t have anything to say about that at this point.” He did, however, offer a pointed message about his office’s work. “We are determined to address it from root to branch, and our work is far from done,” Williams said. “If you are aware of and participated in corrupt activity in our government, now is the time to come forward to get on the right side of the law.” For his part, the mayor has insisted that he never broke the law, nor knew of any of his friends and colleagues’ potential wrongdoing. During brief remarks to reporters after Caban stepped down, Adams insisted again that he was “surprised” by the breadth of probes and said he was taking “them extremely seriously.” “I’ve spent more than 20 years in law enforcement, and so every member of my administration knows my expectations that we must follow the law,” Adams said, repeating a variation on a message he’s given a handful of times now. This latest round of phone seizures and subpoenas have, as a political matter, all but guaranteed that Adams will face a robust set of Democratic primary challengers next year. State Sen. Zellnor Myrie of Brooklyn is expected to launch his bid soon. City Comptroller Brad Lander is already in, along with his predecessor, Scott Stringer, who also ran in 2021. Jessica Ramos, a state senator from Queens, kicked off her campaign on Friday, less than a day after Caban resigned. Others, including state assemblymember Zohran Mamdani could still join the fray. Former Gov. Andrew Cuomo, who resigned in 2021 with impeachment looming following the release of a report that found he sexually harassed 11 women, has also seeded rumors about a potential run. Cuomo has denied the allegations. Adams’s record as mayor, headlined by controversial budget cuts and what critics call a lack of a signature program or legislative achievement, always seemed bound to attract intra-party challengers. But the close-to-home nature of the federal probes appear – at least to some rival Democrats – to be a uniquely damaging development. “Crises are a problem when they bring up for an incumbent candidate things people were already feeling and double down on or amplify something that was already out there,” said Stringer adviser Alyssa Cass. Another veteran New York campaign strategist with experience in City Hall but no ties to this race and speaking anonymously because of the sensitive nature of the latest developments, warned that Adams’s challengers needed to carefully calibrate their messages. Their attacks, so far, have mostly focused on a perception of “chaos” in the administration and an argument that Adams is a weak manager. “Adams does not lose unless you start taking away some part of his coalition,” the strategist said. “And that is a working-class coalition. You don’t need to speak about who’s managing city operations, you need to talk about who’s getting you what you need, to (argue that) Adams has been compromised and is totally beholden to these shady special interests. And it’s hurting you.” As those political chips fall in place, other Democratic strategists and operatives say now is the time for Adams to focus on that base, with its backbone in Southeast Queens, and remind supporters why they voted for him in the first place. “Just because Caban resigned doesn’t mean that the problems are going to go away, even if he tries to cut ties with some of these folks,” Camille Rivera, a New York City-based political strategist, told CNN. “I would run a campaign now, I would be out there in the community, running my town halls, being in the districts, having conversations with my people and solidifying my base if I feel like I’ve done nothing wrong.” That message, though, has become increasingly tough to get across – and not only because of his Covid quarantine. In some of the most recent, in-depth polling, from December 2023, when he was only facing a probe into his campaign fundraising, Adams’s overall approval rating dropped to a staggering 28%, according to a Quinnipiac University survey. Hispanic voters, a critical part of his base, came in even lower at 20%. Among Black voters, Adams was still favored by 10 points, 48% to 38%, an advantage he cannot afford to forfeit. The mayor’s office lashed out over the poll, with a spokesman criticizing its methodology and pointing to falling crime – which has gone down in the city and nationally – and an improved economic outlook. Adams received a boost earlier in the summer when the Rev. Al Sharpton wrote an op-ed backing the mayor and suggesting that the opposition was racially-coded, recalling the defeat of the city’s first Black Mayor, David Dinkins, to Rudy Giuliani in 1993. “The criticism of Adams and the disconnect between perception and reality of his administration of this city is extreme,” Sharpton wrote. “Somehow it seems easier for those who are against him to get their message through, and for the damning, coded, curse of incompetence to be laid on his head.” Assemblymember Rodneyse Bichotte Hermelyn, a Brooklyn Democratic leader and top ally, delivered a similar message last year, telling reporters she was “concerned about whether these investigations are just targeting him because he’s a Black mayor.” Adams has not directly embraced that narrative, but he has repeatedly cast himself as unduly persecuted – including referencing the Biblical Book of Job, the story of a righteous man whose faith is tested by a series of personal calamities. “I wish I could tell you that I had one moment in my life that was a Job moment. But I did not have one, I had many,” he said during a visit last Sunday to the Power and Authority Evangelical Ministry in East New York, another political stronghold. Adams is not the first mayor to find himself under investigation, but if prosecutors decide to bring charges, he could become the first New York mayor indicted in the modern era. Mayor Jimmy Walker resigned in 1932 while facing an investigation. More recently, former New York City Mayor Bill de Blasio found himself in the crosshairs of investigators because of his fundraising practices before the US Attorney’s Office declined to bring charges against him. It’s still unclear when each of the Adams administration’s investigations began, but former Assistant US Attorney Jennifer Beidel says it’s possible that a phone seizure in one case could lead investigators onto another totally different case. “That’s one of the most dangerous things about having your electronic devices seized. We all have a lot of material on it,” said Beidel, now a government investigations attorney at the law firm Dykema. “So you don’t have much ability to limit where law enforcement takes that info after.” Despite the ongoing cases, Biedel told CNN it has become clear that federal law enforcement agencies are zeroed in on City Hall. “The goal in the public corruption unit is to focus their resources on conduct that is concerning,” she said. “They wouldn’t continue that apparent focus if they didn’t believe there was something there.” That reality, in legal but also political terms, is setting in among some of Adams’s closest allies and friends in the administration. “I had a number of FBI agents who came to my home and wanted my personal phone and my DOE phone, outside of that I don’t know a lot,” David Banks, the city schools chancellor, said on Friday, adding that federal agents have not yet returned his phones. “We will all wait and see where these investigations go.”"
"5 things to know for Sept. 16: Trump, Emmy Awards, Severe weather, Middle East, SpaceX | CNN","Published 6:43 AM EDT, Mon September 16, 2024",2024-09-16T10:43:45.589Z,https://www.cnn.com/2024/09/16/us/5-things-to-know-for-sept-16-trump-emmy-awards-severe-weather-middle-east-spacex/index.html,"Here’s what else you need to know to Get Up to Speed and On with Your Day. The FBI is investigating an apparent assassination attempt on former President Donald Trump at his Florida golf club on Sunday. Trump is safe and was not harmed in the incident, his campaign said. It comes just two months after Trump survived an assassination attempt at a rally in Pennsylvania. Law enforcement sources on Sunday identified the person detained as a 58-year-old owner of a small construction company in Hawaii who frequently criticized Trump on social media. The man was detained shortly after the Secret Service spotted a rifle barrel sticking through the fence of the golf course and agents fired at a man who was in the bushes along the perimeter. President Joe Biden and Vice President Kamala Harris issued statements condemning political violence, adding that they will ensure that the Secret Service has all the resources necessary to protect the former president. The Primetime Emmy Awards, which honor the best in American television, were handed out Sunday in Los Angeles. It was a huge night for the historical epic “Shōgun,” which became the first ever non-English language series to win best drama, along with wins for lead actor, actress and directing. The comedy category saw big wins for the FX hit “The Bear,” including for star Jeremy Allen White. But it was “Hacks” — a women-led series about an aging stand-up and a young comedy writer — that took the outstanding comedy series prize. The Netflix show “Baby Reindeer” won the Emmy for outstanding limited series, anthology or TV movie. The show’s creator Richard Gadd won writing and acting Emmys, and supporting actress Jessica Gunning also took home a statuette for her performance. Here’s a list of all the winners. Some of the heaviest rain in decades hit parts of central and eastern Europe over the weekend, causing flooding and widespread disruptions. A low pressure system dubbed Storm Boris dumped months’ worth of rain onto several of Europe’s historic capitals, including Vienna, Bratislava and Prague. Red alerts, the highest-level warning, are still in effect for portions of Poland, Germany, the Czech Republic, Austria and Slovakia. At least eight people have died, authorities said. Meanwhile, Shanghai was brought to a standstill today by what China says is the city’s strongest storm in seven decades. Typhoon Bebinca made landfall in a suburb southeast of the metropolis with wind speeds of 80 mph, the equivalent of a Category 1 Atlantic hurricane. The Israeli military says that three Israeli hostages whose bodies were recovered from Gaza in December were “most likely” killed as a result of an Israeli airstrike. Recovering the hostages captured by Hamas on October 7 is one of the main goals of Israel’s campaign in Gaza as pressure builds to end the humanitarian crisis in the region. US officials are trying to get both sides to agree to a deal first laid out by President Biden in May. The three-phase proposal pairs the release of hostages with a “full and complete ceasefire.” Since then talks have stalled and both sides have pointed to what they see as glaring holes in the framework, with Israeli Prime Minister Benjamin Netanyahu insisting that Israel’s forces will never leave the stretch along the Egypt-Gaza border known as the Philadelphi Corridor. SpaceX’s Polaris Dawn all-civilian crew returned to Earth Sunday after a five-day mission to orbit that included the world’s first commercial spacewalk. The Crew Dragon capsule splashed down off the coast of Florida at 3:37 a.m. ET, concluding the high-risk event. The Polaris Dawn mission made history as it reached a higher altitude than any human has traveled in five decades. A spacewalk conducted on Thursday also marked the first time such an endeavor has been completed by a privately funded and operated mission. The crew’s apogee — or farthest point from Earth — made two crew members the first women ever to fly so far from our planet. Mid-Autumn Festival: Mooncakes, lanterns and so much more
The Mid-Autumn Festival, or the Moon Festival, falls on September 17. Here are tips on how to join the massive full moon party. Penguin wins New Zealand’s bird of the year
A shy penguin won New Zealand’s fiercely fought avian election today. A’ja Wilson and rookie Caitlin Clark smash WNBA records
Las Vegas Aces star A’ja Wilson and Indiana Fever rookie Caitlin Clark both broke WNBA records Sunday, with Wilson becoming the first player to score 1,000 points in a single season and Clark breaking the rookie scoring record. Making arts and crafts improves your mental health
Searching for a new hobby? Scientists say engaging in arts and crafts improves your mental health as much as having a job. Scenic fall drives where you can get your foliage fix this year
From New England to the West, here are six scenic roadways where you can enjoy autumn leaves and more. Tito Jackson, one of the brothers of the iconic group the Jackson 5, has died, his sons announced Sunday. He was 70. The family group included brothers Jackie, Tito, Jermaine, Marlon and global superstar Michael Jackson. The Jackson 5 was inducted into the Rock & Roll Hall of Fame in 1997 and produced several No. 1 hits in the 1970s including “ABC,” “I Want You Back” and “I’ll Be There.” $2 million
That’s nearly how much Home Depot will pay to settle a civil enforcement claim for overcharging customers. The complaint filed in San Diego Superior Court said that when people at the home improvement store brought an item to checkout, they would be charged more money than was written on the shelf tag or on the item itself. “I’m the best fighter in the world.” — Mexican boxer Saúl ‘Canelo’ Álvarez, celebrating his win Saturday against Edgar Berlanda to retain his unified super middleweight world title. He won by unanimous decision after the pair clashed at T-Mobile Arena in Las Vegas, on a date that had extra significance for Álvarez as it came over Mexican Independence Day weekend. Check your local forecast here>>> A funny CNN blooper
Former Missouri Secretary of State Jason Kander accidentally triggered fireworks graphics as he appeared on CNN News Central! See the video here."
Analysis: New apparent Trump assassination bid is another dark moment with unpredictable political consequences | CNN Politics,"Updated 8:44 AM EDT, Mon September 16, 2024",2024-09-16T04:00:19.798Z,https://www.cnn.com/2024/09/16/politics/political-consequences-trump-assassination-attempt-analysis/index.html,"There’s no political playbook for how to deal with another apparent assassination attempt against a major-party presidential candidate within weeks of an election. Yet that’s where the rival campaigns now find themselves after what looks like a second attempt to kill Republican nominee Donald Trump in the latest twist to a political season defying precedent and highlighting the nation’s deep polarization. Twice within two months, America has narrowly avoided the tragedy of seeing a major political figure assassinated during an election season — and the toxic forces that such an outrage could unleash in a country wracked by visceral partisan divides. That such incidents happen at all speak to the undercurrent of violence that is a constant shadow over American politics, one that is exacerbated by the easy availability of firearms. Both nominees now address outdoor crowds from behind bulletproof screens. There will now be fresh fears that a tempestuous period running up to Election Day could take the country further down a dark road. After decades without an assassination attempt against a high-level executive branch official, a haunting reality has been revived this year: that those who offer themselves for the highest office are potentially putting their lives on the line. In his most expansive reaction to what happened, Trump posted on his Truth Social network Sunday evening about what he described as “certainly an interesting day!” “I want to thank the U.S. Secret Service, Sheriff Ric Bradshaw and his Office of brave and dedicated Patriots, and, all of Law Enforcement, for the incredible job done today at Trump International in keeping me, as the 45th President of the United States, and the Republican Nominee in the upcoming Presidential Election, SAFE,” Trump wrote. “THE JOB DONE WAS ABSOLUTELY OUTSTANDING. I AM VERY PROUD TO BE AN AMERICAN!” Vice President Kamala Harris, her running mate, Minnesota Gov. Tim Walz, and President Joe Biden all quickly expressed relief that a person suspected of planning to target Trump at one of his Florida golf courses was spotted before he could get off a shot and that the former president was safe. Harris said she was briefed on the incident and wrote on social media: “I am glad he is safe. Violence has no place in America.” As crass as it may be to consider political ramifications in the immediate aftermath of an apparent assassination attempt, everything in America is politicized within minutes — especially with 50 days left until a close election. Trump — who within seconds of surviving his first, much closer assassination attempt in Butler, Pennsylvania, on July 13, stood up and said, “fight, fight, fight” — quickly released a fundraising email on Sunday afternoon that read, “I am Safe and Well!” “Nothing will slow me down. I will NEVER SURRENDER!” Trump wrote in the email that linked to a site allowing supporters to donate. And one of the ex-president’s top allies, New York Rep. Elise Stefanik, released a statement reprising the idea Trump was spared by divine providence, which was a recurrent theme at the Republican National Convention. The House GOP conference chair suggested that after what had happened, the country now had a duty to elect Trump. “Thankfully, God continues to watch over President Trump. As Americans we must unite behind him in November to protect our republic and bring peace back to the world,” she said. House Speaker Mike Johnson, after visiting the former president at his Mar-a-Lago resort on Sunday, also suggested that Trump had benefited from divine intervention and played into the narrative that Trump is unbeatable. “No leader (in) American history has endured more attacks and remained so strong and resilient. He is unstoppable.” That sense of Trump being protected by God animated his supporters’ feeling at the Milwaukee convention that he was destined for victory. Such assumptions were dampened, however, when Biden shelved his reelection bid, allowing Harris to jump in and transform the contest. The man detained in the apparent assassination attempt had been spotted by the Secret Service several holes ahead of the former president at the Trump International Golf Club in West Palm Beach, Florida. Stefanik asked how “an assassin was allowed to get this close to President Trump again?” She wrote: “There continues to be a lack of answers for the horrific assassination attempt in Pennsylvania and we expect there to be a clear explanation of what happened today in Florida.” The New York Republican’s questioning of the Secret Service is likely to foreshadow debate in the coming days about the level of the former president’s protection — especially given what happened in Butler. Trump has already suggested, without evidence, that the Biden administration and Harris were complicit in the assassination attempt in Pennsylvania because he claims they weaponized the Justice Department against him. But all of Trump’s criminal problems have proceeded through regular order in the courts, and there is no evidence that the White House is in any way involved. The second apparent assassination attempt comes against the backdrop of a turbulent campaign that has defied convention and predictions. For the first time since 1968, a sitting president folded his reelection campaign within months of the election, reluctantly making way for his vice president, who has a chance to become the first Black woman and South Asian commander in chief. The Republican nominee is a convicted felon who is facing multiple criminal charges over his unprecedented attempt to stay in power after losing the last election. If he is returned to the White House, Trump would be only the second president who lost reelection to win a nonconsecutive second term. The ex-president’s actions in the coming days will be closely watched. After the first assassination attempt, the former president called on the country to come together. But his unity pledge didn’t last much longer than the first third of his speech at the Republican National Convention, which degenerated into the characteristic divisiveness on which he built his political career. Trump has also repeatedly ignored the advice of senior Republicans and his campaign team to stick to a sharp, concise argument against Harris. They’d like him to focus on her role in the Biden administration’s economic policy at a time when many voters are still struggling with high prices despite a lowering of the inflation rate. So even if his aides counsel him to renew his national unity theme, there’s no guarantee Trump will listen or consider it in his political interests. Another apparent attempt on his life is likely to have some level of personal impact on the former president. In the days after narrowly cheating death or serious injury in Pennsylvania when a bullet grazed his ear, Trump seemed chastened. But ever since, he has returned to his rambunctious self and, if anything, his rhetoric has become even more extreme. He’s recently been warning his political opponents that he will turn the law against them and lock them up if he considers the election fraudulent, and he has doubled down on his baseless claims that the last election was stolen. In the immediate aftermath of Sunday’s incident, the focus of most Trump opponents was on maintaining calm at a volatile moment. There can be no justification in a democracy for attempting to silence any political figure by violence. At the same time, however, in the coming days, there will be debate about the extent to which the former president — a uniquely inflammatory figure — has helped to stoke the nation’s divides. Earlier this weekend, for example, the ex-president and his running mate, Ohio Sen. JD Vance, had been heightening political tensions. Both Republicans have highlighted baseless claims that Haitian refugees in Springfield, Ohio, have been stealing and eating pets. Trump’s opponents have warned that his continued racial demagoguery is putting lives at risk. In a contentious interview on CNN’s “State of the Union” on Sunday, Vance insisted that the claims about the Haitian migrants — who are in the United States legally — were validated by complaints from some of his constituents. And far from backing away from the story — despite testimony from multiple local officials that there’s no truth to the rumor — Vance angrily condemned suggestions that recent bomb threats against the city had anything to do with him and Trump escalating the claims. He told Dana Bash: “This town has suffered terribly under the problem — under the policies of Kamala Harris.” But Republican Gov. Mike DeWine, asked on ABC on Sunday whether he had seen any evidence of the pet-eating rumors, said, “No. Absolutely not.” The Ohio governor added that the Haitian migrants, whom Trump threatened on Friday to deport to Venezuela, were in the country legally. In normal circumstances, an apparent assassination attempt against a presidential candidate might be expected to unleash a surge of sympathy that could translate into a political boost. But the latest near-miss for Trump comes at a moment when the race with Harris is neck-and-neck. While both candidates are fighting over perhaps several hundred thousand movable voters in swing states, it’s not clear how much room remains for changing perceptions about Trump, who has been a polarizing figure ever since his 2015 launch of his first national campaign. The former president is all but certain to use the latest events to reinforce his baseless claim that he’s a victim of persecution meant to keep him from power. But it’s too early to say whether the second apparent assassination attempt will have greater political impact than the first. Ultimately, it’s going to be up to voters to sort out this unpredictable and dangerous campaign season."
Man detained in apparent assassination attempt on Trump criticized former president on social media | CNN Politics,"Updated 11:14 PM EDT, Sun September 15, 2024",2024-09-16T01:46:36.263Z,https://www.cnn.com/2024/09/15/politics/trump-attempted-assassination-man-detained/index.html,"A 58-year-old man detained Sunday in connection with an apparent assassination attempt on Donald Trump in Florida is a self-employed affordable housing builder in Hawaii who went on social media to weigh in on politics and current events, at times criticizing the former president. Ryan Wesley Routh, who authorities suspect was planning to attack the former president as he played a round of golf, posted comments on an X account linked to him referencing the assassination attempt on Trump at a July rally in Pennsylvania. Routh tagged Joe Biden and Vice President Kamala Harris, in separate posts, encouraging them to visit those injured at the rally. “You and Biden should visit the injured people in the hospital from the Trump rally and attend the funeral of the murdered fireman. Trump will never do anything for them,” he wrote in a post directed at Harris. In an April post on X tagging President Biden’s presidential account, he wrote that Biden’s campaign should be: “called something like KADAF. Keep America democratic and free. Trumps should be MASA …make Americans slaves again master. DEMOCRACY is on the ballot and we cannot lose.” In June 2020, Routh appeared to say that he had voted for Trump in 2016, but that he had since withdrawn his support of the former president: “While you were my choice in 2106, I and the world hoped that president Trump would be different and better than the candidate, but we all were greatly disappointment and it seems you are getting worse and devolving,” he wrote. “I will be glad when you gone.” Routh also has ties to North Carolina, where public records show he registered as an “unaffiliated” voter without a party in 2012. He voted in that state’s Democratic primary in March of this year, according to the North Carolina State Board of Elections. Routh has contributed more than $100 to ActBlue, which processes donations for Democrats, federal campaign finance records show. Routh expressed strong support for Ukraine – in dozens of posts on X in 2022, saying he was willing to die in the fight and that “we need to burn the Kremlin to the ground.” “I AM WILLING TO FLY TO KRAKOW AND GO TO THE BORDER OF UKRAINE TO VOLUNTEER AND FIGHT AND DIE…Can I be the example We must win,” Routh said in an X post in March 2022. Routh then used his personal Facebook account last year to encourage foreigners to fight in the war. He tried to enlist Afghan conscripts in a flurry of posts, beginning in October 2023, presenting himself as an off-the-books liaison for the Ukrainian government. “Afghan Soldiers- Ukraine is somewhat interested in 3000 soldiers, so I need every soldier that has a passport to send me a copy of their passport to send to Ukraine,” he wrote in one such post, which was published in English and Pashto. Routh’s LinkedIn page says he started a company in 2018 called Camp Box Honolulu, which builds storage units and tiny houses; a story in the Honolulu Star-Advertiser said he donated a structure for homeless people. “Work has never been about money rather building frameworks for people to thrive and succeed,” Routh wrote on his LinkedIn page. “Being mechanically minded I enjoy ideas and invention and creative projects with artistic flare.” The company’s website says it uses standard economical, fast and efficient construction techniques and materials to “produce solutions to our own problems right here on the island.” A Hawaiian man who gave Routh a bad review on Facebook told CNN he was unsettled by Routh’s response to the criticism. Saili Levi, owner of a vanilla company, said he had paid Routh $3,800 up front to build a trailer for his business, but when Levi came to Routh’s shop to review his work, it was shoddy. Levi said when he asked Routh to improve the work via email, Routh ranted at him. “He just kind of started ranting about, you know, ‘You think because you have money, you’re better than me?’” Levi said, adding that Routh also mentioned having gone to Ukraine to fight against Russia. “I kind of decided maybe I should just let it go for the sake of my family.” Records from North Carolina, dating back a couple of decades, also show that he had scrapes with the law. In 2002, Routh was arrested after he was pulled over by police and allegedly put his hand on a firearm before barricading himself in a business, according to a Greensboro News & Record article that year that cited police. A law enforcement confirmed the arrest to CNN on Sunday. Public records reveal several court cases involving Routh since the 1990s. State and federal authorities have repeatedly accused him of failing to pay his taxes on time. For example, he faced a federal tax lien in 2008 of about $32,000, according to court records. In 1998, the state alleged he committed an offense related to a “worthless check,” though that case was dismissed. Separately, judges have ordered him to pay tens of thousands of dollars to plaintiffs in various civil suits. Routh’s eldest son, Oran, told CNN via text that Routh was “a loving and caring father, and honest hardworking man.” The son wrote, “I don’t know what’s happened in Florida, and I hope things have just been blown out of proportion, because from the little I’ve heard it doesn’t sound like the man I know to do anything crazy, much less violent.”"
Golf courses — in particular Trump’s — have long proved a difficult assignment for Secret Service | CNN Politics,"Updated 9:00 AM EDT, Mon September 16, 2024",2024-09-15T23:02:19.451Z,https://www.cnn.com/2024/09/15/politics/trump-golf-course-security-challenges/index.html,"Golf courses, and in particular former President Donald Trump’s own properties, have long been a source of concern among Secret Service officials tasked with securing the grounds while the commander in chief plays, according to people familiar with the matter. While security around Trump was bolstered in the aftermath of the first attempt on his life over the summer, the new beefed-up protective detail wasn’t able to prevent another would-be assassin from coming within 500 yards of the former president, armed with an AK-47 with a telescopic sight on Sunday. In some ways, a similar issue led to both situations: difficulty securing a perimeter around the former president. A golf course presents a particular challenge. The fairways and greens of a golf course are often the largest outdoor area a president can visit, and their design — often abutting public roads and containing elements such as trees and hills that can conceal would-be assassins — make them particularly difficult for the agency to secure. Officials said at a news conference Sunday that a suspected would-be shooter hid in a patch of bushes on the perimeter of Trump’s golf course before a Secret Service agent spotted the barrel of his weapon. Like other presidents before him, Trump’s presence at a golf course does not prompt the club to shut down to the general public, nor for the roads to be closed nearby. Instead, groups of agents in golf clothes typically ride in golf carts ahead and behind the former president as he plays and secure the areas in the several minutes before he arrives. Trump, like presidents before him, likes to drive his own golf cart — one of the only opportunities a sitting or former president has to drive any kind of vehicle. People familiar with the matter said the president’s golf cart is not equipped with any special protective measures, though it does have a presidential seal affixed to it. Sometimes, agents use metal detecting wands to screen players and other guests before they come into close proximity to the former president. And while there have been efforts in the past to restrict who can come near Trump while he’s at one of his clubs, he likes socializing with members. Trump International Golf Club, in West Palm Beach, abuts three heavily trafficked roads, Kirk Road, Summit Boulevard and Congress Avenue. The Palm Beach International Airport is nearby. As president, Trump could often be spotted from across from Kirk Road when he was playing golf. But members of the media were not permitted to stand on the sidewalks near the golf course when Trump was playing. After he left office, some of those restrictions were lifted. Members of the public were able to have a clear view of Trump from the sidewalks on Summit Boulevard and Congress Avenue. In a briefing Sunday, the Palm Beach County sheriff acknowledged some of the security concerns. “The level where he is at right now, he is not the sitting president. If he was, we would have had the entire golf course surrounded. But because he’s not, security is limited to the areas the Secret Service deems possible,” Sheriff Ric Bradshaw said. “I would imagine the next time (Trump) comes to the golf course, there would probably be a little more people around the perimeter,” Bradshaw added. When Barack Obama was president, his most frequent golf outing was to the links at Joint Base Andrews, which by its nature on a military installation had restricted access — both to the course itself and to its surroundings. President Joe Biden rarely golfs. This story has been updated with additional information."
